"","date","Reference","Gear","Description","cpue_gper100m2","long_name","bay_segment","Longitude","Latitude"
"246",1999-03-02,"TBM1999030212",160,"None",NA,"Old Tampa Bay","OTB",-82.684167,28.020333
"247",1999-03-12,"TBM1999031201",160,"None",NA,"Old Tampa Bay","OTB",-82.539333,27.881833
"248",1999-03-12,"TBM1999031202",160,"Algae: Mixed",0.0728155339805825,"Old Tampa Bay","OTB",-82.551833,27.8475
"249",1999-03-12,"TBM1999031202",160,"None",NA,"Old Tampa Bay","OTB",-82.551833,27.8475
"250",1999-03-12,"TBM1999031204",20,"None",NA,"Old Tampa Bay","OTB",-82.600833,27.864833
"251",1999-03-12,"TBM1999031205",20,"None",NA,"Old Tampa Bay","OTB",-82.6375,27.889833
"252",1999-03-12,"TBM1999031206",20,"None",NA,"Old Tampa Bay","OTB",-82.532167,27.9265
"253",1999-04-02,"TBM1999040202",160,"None",NA,"Old Tampa Bay","OTB",-82.600833,27.973833
"254",1999-04-02,"TBM1999040203",160,"None",NA,"Old Tampa Bay","OTB",-82.5835,27.978667
"255",1999-04-02,"TBM1999040205",20,"None",NA,"Old Tampa Bay","OTB",-82.622667,27.992333
"256",1999-04-02,"TBM1999040207",20,"None",NA,"Old Tampa Bay","OTB",-82.540833,27.939167
"257",1999-04-02,"TBM1999040208",20,"None",NA,"Old Tampa Bay","OTB",-82.534667,27.923333
"258",1999-04-13,"TBM1999041302",160,"Algae: Mixed",0.364077669902913,"Old Tampa Bay","OTB",-82.597667,27.8765
"259",1999-04-13,"TBM1999041302",160,"None",NA,"Old Tampa Bay","OTB",-82.597667,27.8765
"260",1999-04-13,"TBM1999041307",20,"None",NA,"Old Tampa Bay","OTB",-82.5875,27.890667
"261",1999-04-13,"TBM1999041309",160,"None",NA,"Old Tampa Bay","OTB",-82.629667,27.9075
"262",1999-04-13,"TBM1999041315",20,"None",NA,"Old Tampa Bay","OTB",-82.632,27.908833
"263",1999-04-13,"TBM1999041316",160,"None",NA,"Old Tampa Bay","OTB",-82.6455,27.898333
"264",1999-04-14,"TBM1999041412",20,"Algae: Mixed",2.14285714285714,"Old Tampa Bay","OTB",-82.591833,27.842833
"265",1999-04-14,"TBM1999041412",20,"None",NA,"Old Tampa Bay","OTB",-82.591833,27.842833
"266",1999-04-14,"TBM1999041415",160,"None",NA,"Old Tampa Bay","OTB",-82.597167,27.8555
"267",1999-04-14,"TBM1999041418",160,"Algae: Drift",3.64077669902913,"Old Tampa Bay","OTB",-82.5515,27.851667
"268",1999-04-14,"TBM1999041418",160,"None",NA,"Old Tampa Bay","OTB",-82.5515,27.851667
"269",1999-05-04,"TBM1999050402",20,"None",NA,"Old Tampa Bay","OTB",-82.516833,27.928167
"270",1999-05-04,"TBM1999050404",160,"Algae: Mixed",24.2694174757282,"Old Tampa Bay","OTB",-82.538833,27.8815
"271",1999-05-04,"TBM1999050407",160,"None",NA,"Old Tampa Bay","OTB",-82.537667,27.835
"272",1999-05-04,"TBM1999050408",160,"Algae: Mixed",0.388349514563107,"Old Tampa Bay","OTB",-82.536667,27.839167
"273",1999-05-04,"TBM1999050408",160,"Egg mass: gelatinous",0.0970873786407767,"Old Tampa Bay","OTB",-82.536667,27.839167
"274",1999-05-04,"TBM1999050409",20,"Algae: Mixed",1.78571428571429,"Old Tampa Bay","OTB",-82.536667,27.839833
"275",1999-05-04,"TBM1999050409",20,"Egg mass: gelatinous",1.78571428571429,"Old Tampa Bay","OTB",-82.536667,27.839833
"276",1999-05-14,"TBM1999051401",20,"None",NA,"Old Tampa Bay","OTB",-82.6915,27.9615
"277",1999-05-14,"TBM1999051402",160,"Algae: Mixed",0.485436893203883,"Old Tampa Bay","OTB",-82.722,27.946333
"278",1999-05-14,"TBM1999051402",160,"None",NA,"Old Tampa Bay","OTB",-82.722,27.946333
"279",1999-05-14,"TBM1999051403",160,"None",NA,"Old Tampa Bay","OTB",-82.678833,28.0105
"280",1999-05-14,"TBM1999051404",20,"None",NA,"Old Tampa Bay","OTB",-82.6665,28.017667
"281",1999-05-14,"TBM1999051405",160,"Jellyfish",0.0485436893203883,"Old Tampa Bay","OTB",-82.654167,28.0165
"282",1999-05-14,"TBM1999051405",160,"None",NA,"Old Tampa Bay","OTB",-82.654167,28.0165
"283",1999-05-14,"TBM1999051406",20,"Algae: Mixed",1.42857142857143,"Old Tampa Bay","OTB",-82.637833,28.006333
"284",1999-05-14,"TBM1999051406",20,"None",NA,"Old Tampa Bay","OTB",-82.637833,28.006333
"285",1999-05-14,"TBM1999051407",20,"Algae: Mixed",0.357142857142857,"Old Tampa Bay","OTB",-82.613,27.987833
"286",1999-05-14,"TBM1999051407",20,"Grasses: Mixed",0.357142857142857,"Old Tampa Bay","OTB",-82.613,27.987833
"287",1999-05-20,"TBM1999052001",160,"None",NA,"Old Tampa Bay","OTB",-82.6105,27.866667
"288",1999-05-20,"TBM1999052002",160,"Algae: Mixed",12.1359223300971,"Old Tampa Bay","OTB",-82.6755,27.913667
"289",1999-05-20,"TBM1999052002",160,"None",NA,"Old Tampa Bay","OTB",-82.6755,27.913667
"290",1999-06-04,"TBM1999060404",160,"Algae: Mixed",0.121359223300971,"Old Tampa Bay","OTB",-82.588167,27.834333
"291",1999-06-04,"TBM1999060404",160,"Grasses: Mixed",0.121359223300971,"Old Tampa Bay","OTB",-82.588167,27.834333
"292",1999-06-04,"TBM1999060406",20,"Algae: Mixed",0.357142857142857,"Old Tampa Bay","OTB",-82.595667,27.8735
"293",1999-06-04,"TBM1999060408",160,"Algae: Mixed",24.2694174757282,"Old Tampa Bay","OTB",-82.5355,27.8335
"294",1999-06-04,"TBM1999060409",160,"Algae: Mixed",16.9885922330097,"Old Tampa Bay","OTB",-82.551833,27.849667
"295",1999-06-04,"TBM1999060409",160,"Mud",7.28082524271845,"Old Tampa Bay","OTB",-82.551833,27.849667
"296",1999-06-09,"TBM1999060907",20,"Algae: Drift",7.5,"Old Tampa Bay","OTB",-82.534833,27.8335
"297",1999-06-09,"TBM1999060907",20,"Halodule spp.",3.21428571428571,"Old Tampa Bay","OTB",-82.534833,27.8335
"298",1999-06-09,"TBM1999060910",20,"None",NA,"Old Tampa Bay","OTB",-82.533167,27.9145
"299",1999-06-09,"TBM1999060911",20,"None",NA,"Old Tampa Bay","OTB",-82.533,27.927333
"300",1999-06-16,"TBM1999061602",160,"Algae: Mixed",1.21359223300971,"Old Tampa Bay","OTB",-82.7085,27.9575
"301",1999-06-16,"TBM1999061606",160,"None",NA,"Old Tampa Bay","OTB",-82.692,27.926333
"302",1999-06-16,"TBM1999061610",20,"Ctenophores",0.357142857142857,"Old Tampa Bay","OTB",-82.661,27.917833
"303",1999-06-16,"TBM1999061612",160,"None",NA,"Old Tampa Bay","OTB",-82.653833,27.910333
"304",1999-06-16,"TBM1999061615",160,"None",NA,"Old Tampa Bay","OTB",-82.663333,27.964167
"305",1999-06-16,"TBM1999061619",20,"Algae: Mixed",0.714285714285714,"Old Tampa Bay","OTB",-82.656667,27.998
"306",1999-06-16,"TBM1999061619",20,"None",NA,"Old Tampa Bay","OTB",-82.656667,27.998
"307",1999-06-16,"TBM1999061622",20,"Algae: Mixed",0.357142857142857,"Old Tampa Bay","OTB",-82.6425,28.019667
"308",1999-06-16,"TBM1999061622",20,"None",NA,"Old Tampa Bay","OTB",-82.6425,28.019667
"309",1999-07-06,"TBM1999070602",20,"None",NA,"Old Tampa Bay","OTB",-82.532333,27.896
"310",1999-07-16,"TBM1999071602",20,"None",NA,"Old Tampa Bay","OTB",-82.675167,28.033167
"311",1999-07-16,"TBM1999071604",160,"Ruppia spp.",0.58252427184466,"Old Tampa Bay","OTB",-82.615,27.993167
"312",1999-07-16,"TBM1999071604",160,"Algae: Mixed",0.145631067961165,"Old Tampa Bay","OTB",-82.615,27.993167
"313",1999-07-16,"TBM1999071607",20,"None",NA,"Old Tampa Bay","OTB",-82.568667,27.9725
"314",1999-07-16,"TBM1999071608",160,"None",NA,"Old Tampa Bay","OTB",-82.5475,27.951
"315",1999-07-16,"TBM1999071609",160,"None",NA,"Old Tampa Bay","OTB",-82.692833,27.962333
"316",1999-07-21,"TBM1999072101",160,"Oysters",0.364077669902913,"Old Tampa Bay","OTB",-82.601667,27.864667
"317",1999-07-21,"TBM1999072101",160,"None",NA,"Old Tampa Bay","OTB",-82.601667,27.864667
"318",1999-07-21,"TBM1999072103",160,"None",NA,"Old Tampa Bay","OTB",-82.5935,27.875167
"319",1999-07-23,"TBM1999072301",160,"None",NA,"Old Tampa Bay","OTB",-82.606333,27.873667
"320",1999-07-23,"TBM1999072302",20,"Acanthophora spp.",2.14285714285714,"Old Tampa Bay","OTB",-82.633,27.891667
"321",1999-07-23,"TBM1999072302",20,"None",NA,"Old Tampa Bay","OTB",-82.633,27.891667
"322",1999-07-23,"TBM1999072303",160,"Acanthophora spp.",0.0242718446601942,"Old Tampa Bay","OTB",-82.633167,27.904833
"323",1999-07-23,"TBM1999072303",160,"None",NA,"Old Tampa Bay","OTB",-82.633167,27.904833
"324",1999-07-23,"TBM1999072304",20,"None",NA,"Old Tampa Bay","OTB",-82.644667,27.910667
"325",1999-08-03,"TBM1999080302",160,"None",NA,"Old Tampa Bay","OTB",-82.5325,27.8785
"326",1999-08-03,"TBM1999080305",160,"Algae: Filamentous red",1.09223300970874,"Old Tampa Bay","OTB",-82.553,27.855
"327",1999-08-03,"TBM1999080305",160,"Halodule spp.",0.121359223300971,"Old Tampa Bay","OTB",-82.553,27.855
"328",1999-08-03,"TBM1999080307",20,"Algae: Filamentous red",1.42857142857143,"Old Tampa Bay","OTB",-82.554833,27.8525
"329",1999-08-03,"TBM1999080307",20,"None",NA,"Old Tampa Bay","OTB",-82.554833,27.8525
"330",1999-08-03,"TBM1999080308",20,"Algae: Filamentous red",3.57142857142857,"Old Tampa Bay","OTB",-82.539333,27.895833
"331",1999-08-03,"TBM1999080308",20,"None",NA,"Old Tampa Bay","OTB",-82.539333,27.895833
"332",1999-08-05,"TBM1999080503",160,"Algae: Mixed",0.0970873786407767,"Old Tampa Bay","OTB",-82.618333,27.992167
"333",1999-08-05,"TBM1999080503",160,"None",NA,"Old Tampa Bay","OTB",-82.618333,27.992167
"334",1999-08-05,"TBM1999080504",160,"None",NA,"Old Tampa Bay","OTB",-82.596667,27.979167
"335",1999-08-05,"TBM1999080507",160,"None",NA,"Old Tampa Bay","OTB",-82.545333,27.949833
"336",1999-08-05,"TBM1999080508",20,"Halodule spp.",1.78571428571429,"Old Tampa Bay","OTB",-82.546,27.956167
"337",1999-08-05,"TBM1999080508",20,"Algae: Filamentous green",1.78571428571429,"Old Tampa Bay","OTB",-82.546,27.956167
"338",1999-08-05,"TBM1999080509",20,"Acetabularia spp.",0.714285714285714,"Old Tampa Bay","OTB",-82.5375,27.9355
"339",1999-08-05,"TBM1999080509",20,"None",NA,"Old Tampa Bay","OTB",-82.5375,27.9355
"340",1999-08-05,"TBM1999080510",20,"None",NA,"Old Tampa Bay","OTB",-82.533667,27.926333
"341",1999-08-13,"TBM1999081302",20,"None",NA,"Old Tampa Bay","OTB",-82.722833,27.940167
"342",1999-08-13,"TBM1999081303",160,"Mangrove seeds/propogules",0.121359223300971,"Old Tampa Bay","OTB",-82.6335,27.91
"343",1999-08-13,"TBM1999081303",160,"Algae: Floating Mat",0.121359223300971,"Old Tampa Bay","OTB",-82.6335,27.91
"344",1999-08-13,"TBM1999081304",160,"Algae: Mixed",24.2694174757282,"Old Tampa Bay","OTB",-82.606,27.874667
"345",1999-08-13,"TBM1999081304",160,"None",NA,"Old Tampa Bay","OTB",-82.606,27.874667
"346",1999-09-08,"TBM1999090801",20,"None",NA,"Old Tampa Bay","OTB",-82.7175,27.9375
"347",1999-09-08,"TBM1999090803",20,"None",NA,"Old Tampa Bay","OTB",-82.690833,27.965833
"348",1999-09-08,"TBM1999090804",160,"None",NA,"Old Tampa Bay","OTB",-82.654167,28.009167
"349",1999-09-08,"TBM1999090806",160,"Algae: Drift",0.121359223300971,"Old Tampa Bay","OTB",-82.6275,28.0025
"350",1999-09-08,"TBM1999090806",160,"None",NA,"Old Tampa Bay","OTB",-82.6275,28.0025
"351",1999-09-08,"TBM1999090810",20,"None",NA,"Old Tampa Bay","OTB",-82.629167,28.014167
"352",1999-09-08,"TBM1999090812",20,"Algae: Drift",14.2857142857143,"Old Tampa Bay","OTB",-82.609167,27.984167
"353",1999-09-08,"TBM1999090812",20,"None",NA,"Old Tampa Bay","OTB",-82.609167,27.984167
"354",1999-09-08,"TBM1999090814",20,"None",NA,"Old Tampa Bay","OTB",-82.619167,27.990833
"355",1999-09-08,"TBM1999090817",160,"Algae: Mixed",2.42718446601942,"Old Tampa Bay","OTB",-82.614167,27.989167
"356",1999-09-08,"TBM1999090817",160,"None",NA,"Old Tampa Bay","OTB",-82.614167,27.989167
"357",1999-09-08,"TBM1999090821",160,"Algae: Drift",0.121359223300971,"Old Tampa Bay","OTB",-82.690833,27.970833
"358",1999-09-08,"TBM1999090821",160,"None",NA,"Old Tampa Bay","OTB",-82.690833,27.970833
"359",1999-09-13,"TBM1999091307",160,"None",NA,"Old Tampa Bay","OTB",-82.597667,27.864833
"360",1999-09-16,"TBM1999091601",20,"None",NA,"Old Tampa Bay","OTB",-82.552,27.848333
"361",1999-09-16,"TBM1999091602",160,"None",NA,"Old Tampa Bay","OTB",-82.548167,27.852333
"362",1999-09-16,"TBM1999091604",160,"None",NA,"Old Tampa Bay","OTB",-82.536833,27.8345
"363",1999-10-06,"TBM1999100605",300,"Ctenophores",0.0306628072413286,"Old Tampa Bay","OTB",-82.677833,27.948667
"364",1999-10-06,"TBM1999100605",300,"None",NA,"Old Tampa Bay","OTB",-82.677833,27.948667
"365",1999-10-06,"TBM1999100609",300,"None",NA,"Old Tampa Bay","OTB",-82.625,27.958833
"366",1999-10-06,"TBM1999100613",300,"Starfish",0.101187263896384,"Old Tampa Bay","OTB",-82.608833,27.928833
"367",1999-10-06,"TBM1999100613",300,"None",NA,"Old Tampa Bay","OTB",-82.608833,27.928833
"368",1999-10-06,"TBM1999100616",20,"None",NA,"Old Tampa Bay","OTB",-82.535333,27.916667
"369",1999-10-06,"TBM1999100617",20,"Algae: Mixed",0.714285714285714,"Old Tampa Bay","OTB",-82.535333,27.902333
"370",1999-10-06,"TBM1999100617",20,"None",NA,"Old Tampa Bay","OTB",-82.535333,27.902333
"371",1999-10-06,"TBM1999100619",20,"None",NA,"Old Tampa Bay","OTB",-82.532167,27.896833
"372",1999-10-06,"TBM1999100620",20,"None",NA,"Old Tampa Bay","OTB",-82.532167,27.878167
"373",1999-10-06,"TBM1999100621",300,"None",NA,"Old Tampa Bay","OTB",-82.566,27.866333
"374",1999-10-08,"TBM1999100807",20,"Algae: Mixed",0.178571428571429,"Old Tampa Bay","OTB",-82.590667,27.851667
"375",1999-10-08,"TBM1999100807",20,"Grasses: Mixed",0.178571428571429,"Old Tampa Bay","OTB",-82.590667,27.851667
"376",1999-10-11,"TBM1999101105",160,"Leaf Litter",0.0242718446601942,"Old Tampa Bay","OTB",-82.636333,27.9
"377",1999-10-11,"TBM1999101108",20,"Algae: Drift",0.178571428571429,"Old Tampa Bay","OTB",-82.639833,27.8955
"378",1999-10-11,"TBM1999101108",20,"Algae: Filamentous green",0.178571428571429,"Old Tampa Bay","OTB",-82.639833,27.8955
"379",1999-10-11,"TBM1999101109",20,"None",NA,"Old Tampa Bay","OTB",-82.631,27.895167
"380",1999-10-12,"TBM1999101201",160,"Algae: Mixed",0.485436893203883,"Old Tampa Bay","OTB",-82.623,27.994667
"381",1999-10-12,"TBM1999101201",160,"None",NA,"Old Tampa Bay","OTB",-82.623,27.994667
"382",1999-10-12,"TBM1999101202",160,"None",NA,"Old Tampa Bay","OTB",-82.655167,28.010833
"383",1999-10-12,"TBM1999101203",160,"Algae: Mixed",0.364077669902913,"Old Tampa Bay","OTB",-82.573167,27.969833
"384",1999-10-12,"TBM1999101203",160,"None",NA,"Old Tampa Bay","OTB",-82.573167,27.969833
"385",1999-11-01,"TBM1999110101",160,"None",NA,"Old Tampa Bay","OTB",-82.532,27.878
"386",1999-11-01,"TBM1999110103",160,"None",NA,"Old Tampa Bay","OTB",-82.54,27.843167
"387",1999-11-01,"TBM1999110104",20,"None",NA,"Old Tampa Bay","OTB",-82.5415,27.843667
"388",1999-11-01,"TBM1999110110",20,"None",NA,"Old Tampa Bay","OTB",-82.5375,27.896833
"389",1999-11-02,"TBM1999110202",160,"None",NA,"Old Tampa Bay","OTB",-82.681667,28.03
"390",1999-11-02,"TBM1999110205",20,"Algae: Mixed",35.7142857142857,"Old Tampa Bay","OTB",-82.642667,28.016833
"391",1999-11-02,"TBM1999110205",20,"None",NA,"Old Tampa Bay","OTB",-82.642667,28.016833
"392",1999-11-02,"TBM1999110207",160,"None",NA,"Old Tampa Bay","OTB",-82.671,27.9125
"393",1999-11-02,"TBM1999110209",20,"None",NA,"Old Tampa Bay","OTB",-82.6835,27.915667
"394",1999-11-02,"TBM1999110210",160,"None",NA,"Old Tampa Bay","OTB",-82.694,27.922833
"395",1999-11-02,"TBM1999110211",160,"None",NA,"Old Tampa Bay","OTB",-82.718667,27.955833
"396",1999-11-10,"TBM1999111003",20,"None",NA,"Old Tampa Bay","OTB",-82.596,27.864667
"397",1999-11-10,"TBM1999111005",20,"Acanthophora spp.",0.357142857142857,"Old Tampa Bay","OTB",-82.593333,27.865667
"398",1999-11-10,"TBM1999111005",20,"None",NA,"Old Tampa Bay","OTB",-82.593333,27.865667
"399",1999-11-10,"TBM1999111006",20,"Acanthophora spp.",0.357142857142857,"Old Tampa Bay","OTB",-82.588333,27.8925
"400",1999-11-10,"TBM1999111006",20,"None",NA,"Old Tampa Bay","OTB",-82.588333,27.8925
"401",1999-11-10,"TBM1999111011",20,"None",NA,"Old Tampa Bay","OTB",-82.533,27.929333
"402",1999-12-01,"TBM1999120101",20,"Ctenophores",1.42857142857143,"Old Tampa Bay","OTB",-82.625833,27.9095
"403",1999-12-01,"TBM1999120101",20,"None",NA,"Old Tampa Bay","OTB",-82.625833,27.9095
"404",1999-12-01,"TBM1999120102",20,"None",NA,"Old Tampa Bay","OTB",-82.673667,27.912167
"405",1999-12-01,"TBM1999120103",160,"Algae: Mixed",0.121359223300971,"Old Tampa Bay","OTB",-82.686333,27.9235
"406",1999-12-01,"TBM1999120103",160,"None",NA,"Old Tampa Bay","OTB",-82.686333,27.9235
"407",1999-12-01,"TBM1999120104",160,"Algae: Mixed",24.2694174757282,"Old Tampa Bay","OTB",-82.722,27.946
"408",1999-12-01,"TBM1999120104",160,"None",NA,"Old Tampa Bay","OTB",-82.722,27.946
"409",1999-12-01,"TBM1999120105",160,"None",NA,"Old Tampa Bay","OTB",-82.6835,27.963167
"410",1999-12-01,"TBM1999120106",160,"None",NA,"Old Tampa Bay","OTB",-82.601167,27.974833
"411",1999-12-01,"TBM1999120107",20,"Algae: Mixed",0.357142857142857,"Old Tampa Bay","OTB",-82.580167,27.9725
"412",1999-12-01,"TBM1999120107",20,"None",NA,"Old Tampa Bay","OTB",-82.580167,27.9725
"413",1999-12-03,"TBM1999120301",20,"Algae: Mixed",0.714285714285714,"Old Tampa Bay","OTB",-82.536833,27.883333
"414",1999-12-03,"TBM1999120301",20,"None",NA,"Old Tampa Bay","OTB",-82.536833,27.883333
"415",1999-12-03,"TBM1999120302",160,"None",NA,"Old Tampa Bay","OTB",-82.552667,27.847167
"416",1999-12-03,"TBM1999120310",20,"None",NA,"Old Tampa Bay","OTB",-82.615667,27.881833
"417",1999-12-03,"TBM1999120311",20,"None",NA,"Old Tampa Bay","OTB",-82.533167,27.927333
"418",2000-01-12,"TBM2000011201",160,"Algae: Mixed",2.42718446601942,"Old Tampa Bay","OTB",-82.721333,27.945167
"419",2000-01-12,"TBM2000011201",160,"None",NA,"Old Tampa Bay","OTB",-82.721333,27.945167
"420",2000-01-12,"TBM2000011202",20,"Gracilaria spp.",0.714285714285714,"Old Tampa Bay","OTB",-82.692667,27.959333
"421",2000-01-12,"TBM2000011203",160,"None",NA,"Old Tampa Bay","OTB",-82.688833,27.962667
"422",2000-01-12,"TBM2000011204",20,"None",NA,"Old Tampa Bay","OTB",-82.679,27.995
"423",2000-01-12,"TBM2000011205",20,"None",NA,"Old Tampa Bay","OTB",-82.6285,27.991667
"424",2000-01-12,"TBM2000011206",20,"None",NA,"Old Tampa Bay","OTB",-82.604833,27.971
"425",2000-01-13,"TBM2000011304",160,"Algae: Mixed",24.2694174757282,"Old Tampa Bay","OTB",-82.551,27.8515
"426",2000-01-13,"TBM2000011304",160,"None",NA,"Old Tampa Bay","OTB",-82.551,27.8515
"427",2000-01-13,"TBM2000011305",20,"Algae: Mixed",1.42857142857143,"Old Tampa Bay","OTB",-82.554833,27.845667
"428",2000-01-13,"TBM2000011306",20,"None",NA,"Old Tampa Bay","OTB",-82.553333,27.844167
"429",2000-01-18,"TBM2000011811",160,"Algae: Mixed",2.42718446601942,"Old Tampa Bay","OTB",-82.548167,27.852333
"430",2000-01-18,"TBM2000011811",160,"None",NA,"Old Tampa Bay","OTB",-82.548167,27.852333
"431",2000-01-19,"TBM2000011903",160,"None",NA,"Old Tampa Bay","OTB",-82.539833,27.884833
"432",2000-01-19,"TBM2000011911",160,"None",NA,"Old Tampa Bay","OTB",-82.592,27.877333
"433",2000-01-19,"TBM2000011916",160,"None",NA,"Old Tampa Bay","OTB",-82.640667,27.897167
"434",2000-01-19,"TBM2000011919",20,"None",NA,"Old Tampa Bay","OTB",-82.654833,27.909167
"435",2000-02-03,"TBM2000020305",20,"None",NA,"Old Tampa Bay","OTB",-82.549333,27.845333
"436",2000-02-03,"TBM2000020307",20,"None",NA,"Old Tampa Bay","OTB",-82.645667,27.924667
"437",2000-02-03,"TBM2000020308",160,"None",NA,"Old Tampa Bay","OTB",-82.598833,27.873667
"438",2000-02-03,"TBM2000020310",160,"Algae: Mixed",0.485436893203883,"Old Tampa Bay","OTB",-82.597333,27.8585
"439",2000-02-03,"TBM2000020310",160,"None",NA,"Old Tampa Bay","OTB",-82.597333,27.8585
"440",2000-02-15,"TBM2000021501",20,"None",NA,"Old Tampa Bay","OTB",-82.618167,27.9705
"441",2000-02-15,"TBM2000021502",20,"Algae: Mixed",0.714285714285714,"Old Tampa Bay","OTB",-82.6435,27.996
"442",2000-02-15,"TBM2000021502",20,"None",NA,"Old Tampa Bay","OTB",-82.6435,27.996
"443",2000-02-15,"TBM2000021503",160,"Algae: Mixed",0.0242718446601942,"Old Tampa Bay","OTB",-82.665167,28.005667
"444",2000-02-15,"TBM2000021503",160,"None",NA,"Old Tampa Bay","OTB",-82.665167,28.005667
"445",2000-02-15,"TBM2000021504",160,"Algae: Mixed",0.121359223300971,"Old Tampa Bay","OTB",-82.669333,28.030333
"446",2000-02-15,"TBM2000021504",160,"None",NA,"Old Tampa Bay","OTB",-82.669333,28.030333
"447",2000-02-15,"TBM2000021505",20,"None",NA,"Old Tampa Bay","OTB",-82.672333,28.031333
"448",2000-02-15,"TBM2000021506",160,"None",NA,"Old Tampa Bay","OTB",-82.686,28.030167
"449",2000-02-15,"TBM2000021507",160,"None",NA,"Old Tampa Bay","OTB",-82.682333,27.963667
"450",2000-02-22,"TBM2000022201",20,"Gracilaria spp.",0.357142857142857,"Old Tampa Bay","OTB",-82.665667,28.025
"451",2000-02-22,"TBM2000022201",20,"None",NA,"Old Tampa Bay","OTB",-82.665667,28.025
"452",2000-03-01,"TBM2000030103",20,"None",NA,"Old Tampa Bay","OTB",-82.5425,27.864
"453",2000-03-01,"TBM2000030105",20,"None",NA,"Old Tampa Bay","OTB",-82.531,27.885167
"454",2000-03-03,"TBM2000030302",160,"Algae: Filamentous green",1.21359223300971,"Old Tampa Bay","OTB",-82.619667,27.862
"455",2000-03-03,"TBM2000030302",160,"None",NA,"Old Tampa Bay","OTB",-82.619667,27.862
"456",2000-03-03,"TBM2000030304",160,"None",NA,"Old Tampa Bay","OTB",-82.610333,27.867833
"457",2000-03-03,"TBM2000030306",160,"None",NA,"Old Tampa Bay","OTB",-82.5985,27.876333
"458",2000-03-03,"TBM2000030308",20,"None",NA,"Old Tampa Bay","OTB",-82.658833,27.912
"459",2000-03-15,"TBM2000031501",160,"None",NA,"Old Tampa Bay","OTB",-82.601,27.9735
"460",2000-03-15,"TBM2000031502",20,"Algae: Mixed",3.57142857142857,"Old Tampa Bay","OTB",-82.621167,27.993167
"461",2000-03-15,"TBM2000031502",20,"None",NA,"Old Tampa Bay","OTB",-82.621167,27.993167
"462",2000-03-15,"TBM2000031503",20,"Gracilaria spp.",1.07142857142857,"Old Tampa Bay","OTB",-82.62,28.005333
"463",2000-03-15,"TBM2000031503",20,"None",NA,"Old Tampa Bay","OTB",-82.62,28.005333
"464",2000-03-15,"TBM2000031504",160,"None",NA,"Old Tampa Bay","OTB",-82.654667,28.010667
"465",2000-03-15,"TBM2000031505",20,"None",NA,"Old Tampa Bay","OTB",-82.676333,28.0045
"466",2000-03-15,"TBM2000031506",160,"None",NA,"Old Tampa Bay","OTB",-82.688333,27.974167
"467",2000-03-15,"TBM2000031507",160,"None",NA,"Old Tampa Bay","OTB",-82.703667,27.960667
"468",2000-04-13,"TBM2000041303",160,"None",NA,"Old Tampa Bay","OTB",-82.661,27.9115
"469",2000-04-13,"TBM2000041307",160,"None",NA,"Old Tampa Bay","OTB",-82.572333,27.9625
